id,date,trade_code,high,low,open,close,volume,created_at,updated_at
,7/23/2020,BGIC,22.9,22.9,22.9,22.9,"6,024",,
,7/22/2020,BGIC,22.9,22.8,22.9,22.8,"4,852",,
,7/21/2020,BGIC,23.8,23.2,23.3,23.4,"7,214",,
,7/20/2020,BGIC,23.8,22.6,22.6,23.7,"12,501",,
,7/19/2020,BGIC,23.5,23,23.1,23.2,"4,491",,
,7/16/2020,BGIC,23.5,23.3,23.5,23.4,"4,394",,
,7/15/2020,BGIC,23.4,22.6,22.6,23.3,"2,945",,
,7/14/2020,BGIC,22.7,22.6,22.7,22.6,"1,288",,
,7/13/2020,BGIC,22.8,22.8,22.8,22.8,"1,877",,
,7/12/2020,BGIC,23,22.8,22.9,22.9,"1,006",,
,7/9/2020,BGIC,23.1,23,23,23,274,,
,7/8/2020,BGIC,23.5,22.6,22.6,23,"5,706",,
,7/7/2020,BGIC,22.7,22.7,22.7,22.7,342,,
,7/6/2020,BGIC,23,22.5,22.5,22.7,"5,254",,
,7/5/2020,BGIC,22.6,22.5,22.5,22.5,"5,467",,
,7/2/2020,BGIC,0,0,0,22.5,0,,
,8/10/2020,BIFC,3.3,3,3.3,3.1,"44,890",,
,8/9/2020,BIFC,3,3,3,3,"87,424",,
,8/6/2020,BIFC,2.9,2.7,2.8,2.8,"65,715",,
,8/5/2020,BIFC,2.8,2.6,2.6,2.7,"53,143",,
,8/4/2020,BIFC,2.6,2.6,2.6,2.6,"7,000",,
,8/3/2020,BIFC,2.6,2.6,2.6,2.6,"17,000",,
,7/30/2020,BIFC,2.6,2.6,2.6,2.6,"2,000",,
,7/29/2020,BIFC,2.6,2.6,2.6,2.6,102,,
,7/28/2020,BIFC,0,0,0,2.6,0,,
,7/27/2020,BIFC,2.6,2.6,2.6,2.6,"1,300",,
,7/26/2020,BIFC,2.6,2.6,2.6,2.6,800,,
,7/23/2020,BIFC,2.6,2.6,2.6,2.6,"1,000",,
,7/22/2020,BIFC,2.6,2.6,2.6,2.6,"1,000",,
,7/21/2020,BIFC,2.6,2.6,2.6,2.6,"5,000",,
,7/20/2020,BIFC,0,0,0,2.6,0,,
,7/19/2020,BIFC,0,0,0,2.6,0,,
,7/16/2020,BIFC,0,0,0,2.6,0,,
,7/15/2020,BIFC,2.6,2.6,2.6,2.6,"1,322",,
,7/14/2020,BIFC,0,0,0,2.6,0,,
,7/13/2020,BIFC,0,0,0,2.6,0,,
,7/12/2020,BIFC,0,0,0,2.6,0,,
,7/9/2020,BIFC,0,0,0,2.6,0,,
,7/8/2020,BIFC,0,0,0,2.6,0,,
,7/7/2020,BIFC,0,0,0,2.6,0,,
,7/6/2020,BIFC,0,0,0,2.6,0,,
,7/5/2020,BIFC,2.6,2.6,2.6,2.6,"1,000",,
,7/2/2020,BIFC,0,0,0,2.6,0,,
,8/10/2020,BNICL,24.7,23.4,24.3,23.6,"455,820",,
,8/9/2020,BNICL,25,23.9,24.2,24,"996,861",,
,8/6/2020,BNICL,26.8,24.5,26.3,24.8,"1,706,533",,
,8/5/2020,BNICL,26.4,24.2,24.4,25.9,"1,357,474",,
,8/4/2020,BNICL,24.4,21.8,22.4,24.1,"1,564,237",,
,8/3/2020,BNICL,23.2,21.6,22.6,22.3,"752,266",,
,7/30/2020,BNICL,23,22,23,22.6,"918,198",,
,7/29/2020,BNICL,0,0,0,23,0,,
,7/28/2020,BNICL,23.5,22.5,22.9,23,"1,167,464",,
,7/27/2020,BNICL,23.2,21.7,21.9,22.9,"984,034",,
,7/26/2020,BNICL,21.9,21.3,21.5,21.8,"415,264",,
,7/23/2020,BNICL,22.3,21.4,21.5,21.5,"775,705",,
,7/22/2020,BNICL,22.2,20.3,22.2,21.3,"279,057",,
,7/21/2020,BNICL,22,21.1,21.4,21.8,"349,920",,
,7/20/2020,BNICL,22,20.5,21.1,21.7,"642,953",,
,7/19/2020,BNICL,21,19.7,20,20.7,"563,597",,
,7/16/2020,BNICL,20,19.3,19.9,19.8,"211,212",,
,7/15/2020,BNICL,20.2,19.2,19.2,19.7,"256,945",,
,7/14/2020,BNICL,19.6,18.8,18.9,19.1,"196,686",,
,7/13/2020,BNICL,19.2,18.8,18.9,19.1,"155,397",,
,7/12/2020,BNICL,19.3,18.6,19.1,18.8,"110,499",,
,7/9/2020,BNICL,19.6,19.1,19.6,19.2,"163,169",,
,7/8/2020,BNICL,20,18.9,19,19.6,"333,447",,
,7/7/2020,BNICL,18.9,18.2,18.7,18.6,"35,001",,
,7/6/2020,BNICL,19.1,18,18,18.8,"257,541",,
,7/5/2020,BNICL,17.9,17.1,17.1,17.8,"207,359",,
,7/2/2020,BNICL,17.1,17.1,17.1,17.1,"12,300",,
,8/10/2020,BPML,43.5,41.5,43.4,42.5,"367,891",,
,8/9/2020,BPML,43.4,41.5,41.5,42.8,"355,201",,
,8/6/2020,BPML,42.1,40,40.4,41.3,"187,474",,
,8/5/2020,BPML,41.3,39.9,41,40,"208,013",,
,8/4/2020,BPML,42.1,40.6,41.8,41.1,"106,711",,
,8/3/2020,BPML,42.2,40.4,40.4,41.7,"215,302",,
,7/30/2020,BPML,40.4,39.9,40.2,40,"134,246",,
,7/29/2020,BPML,40.3,39.9,39.9,40,"127,485",,
,7/28/2020,BPML,40.8,39.9,40,39.9,"150,494",,
,7/27/2020,BPML,41,39.9,40.7,40,"146,456",,
,7/26/2020,BPML,40.9,39.9,39.9,40.6,"220,516",,
,7/23/2020,BPML,39.9,39.9,39.9,39.9,"4,917",,
,7/22/2020,BPML,39.9,39.9,39.9,39.9,"15,187",,
,7/21/2020,BPML,39.9,39.9,39.9,39.9,"6,587",,
,7/20/2020,BPML,39.9,39.9,39.9,39.9,300,,
,7/19/2020,BPML,39.9,39.9,39.9,39.9,"8,088",,
,7/16/2020,BPML,39.9,39.9,39.9,39.9,"4,430",,
,7/15/2020,BPML,39.9,39.9,39.9,39.9,"10,379",,
,7/14/2020,BPML,40.2,39.9,40.1,39.9,"47,561",,
,7/13/2020,BPML,41.1,39.9,40.9,40.1,"122,312",,
,7/12/2020,BPML,41.5,39.9,40.1,40.9,"135,948",,
,7/9/2020,BPML,40.7,39.9,39.9,40.1,"196,911",,
,7/8/2020,BPML,39.9,39.9,39.9,39.9,"22,490",,
,7/7/2020,BPML,39.9,39.9,39.9,39.9,671,,
,7/6/2020,BPML,39.9,39.9,39.9,39.9,"1,420",,
,7/5/2020,BPML,39.9,39.9,39.9,39.9,932,,
,7/2/2020,BPML,39.9,39.9,39.9,39.9,70,,
,8/10/2020,BRACBANK,33.6,31.9,33,31.9,"6,402,732",,
,8/9/2020,BRACBANK,34.7,31.9,31.9,32.8,"6,218,035",,
,8/6/2020,BRACBANK,31.9,31.9,31.9,31.9,"53,058",,
,8/5/2020,BRACBANK,31.9,31.9,31.9,31.9,"195,846",,
,8/4/2020,BRACBANK,31.9,31.9,31.9,31.9,"523,411",,
,8/3/2020,BRACBANK,31.9,31.9,31.9,31.9,"80,207",,
,7/30/2020,BRACBANK,31.9,31.9,31.9,31.9,"52,048",,
,7/29/2020,BRACBANK,31.9,31.9,31.9,31.9,"6,218",,
,7/28/2020,BRACBANK,31.9,31.9,31.9,31.9,"17,928",,
,7/27/2020,BRACBANK,31.9,31.9,31.9,31.9,"121,201",,
,7/26/2020,BRACBANK,31.9,31.9,31.9,31.9,"13,127",,
,7/23/2020,BRACBANK,31.9,31.9,31.9,31.9,"1,873",,
,7/22/2020,BRACBANK,31.9,31.9,31.9,31.9,"2,968",,
,7/21/2020,BRACBANK,31.9,31.9,31.9,31.9,"8,018",,
,7/20/2020,BRACBANK,31.9,31.9,31.9,31.9,"5,824",,
,7/19/2020,BRACBANK,31.9,31.9,31.9,31.9,"8,823",,
,7/16/2020,BRACBANK,31.9,31.9,31.9,31.9,626,,
,7/15/2020,BRACBANK,31.9,31.9,31.9,31.9,"11,365",,
,7/14/2020,BRACBANK,31.9,31.9,31.9,31.9,"10,702",,
,7/13/2020,BRACBANK,31.9,31.9,31.9,31.9,"17,833",,
,7/12/2020,BRACBANK,31.9,31.9,31.9,31.9,"23,501",,
,7/9/2020,BRACBANK,31.9,31.9,31.9,31.9,"17,424",,
,7/8/2020,BRACBANK,31.9,31.9,31.9,31.9,"15,341",,
,7/7/2020,BRACBANK,31.9,31.9,31.9,31.9,"1,398",,
,7/6/2020,BRACBANK,31.9,31.9,31.9,31.9,"4,771",,
,7/5/2020,BRACBANK,31.9,31.9,31.9,31.9,"12,276",,
,7/2/2020,BRACBANK,31.9,31.9,31.9,31.9,"1,048",,
,8/10/2020,BSC,47.2,45.5,46.9,45.7,"1,566,621",,
,8/9/2020,BSC,47.8,46.8,47,46.9,"1,672,242",,
,8/6/2020,BSC,46.9,44.7,44.7,46.8,"1,523,750",,
,8/5/2020,BSC,44.8,43.6,44.4,44.4,"842,442",,
,8/4/2020,BSC,45.3,44.2,45.2,44.6,"902,025",,
,8/3/2020,BSC,45.5,44.4,44.4,45.2,"1,085,813",,
,7/30/2020,BSC,44.7,43.3,43.3,44.4,"968,073",,
,7/29/2020,BSC,43.8,42.6,43.6,43.3,"600,197",,
,7/28/2020,BSC,44.5,43.4,43.6,43.6,"1,316,531",,
,7/27/2020,BSC,43.8,41.3,41.3,43.6,"1,290,233",,
,7/26/2020,BSC,42.2,41,42,41.3,"1,099,815",,
,7/23/2020,BSC,42.9,41.7,42.6,42.1,"985,418",,
,7/22/2020,BSC,43.1,41.1,42.2,42.6,"1,355,674",,
,7/21/2020,BSC,42.4,38.7,38.7,42.2,"1,479,036",,
,7/20/2020,BSC,39.2,38.3,38.4,38.7,"795,622",,
,7/19/2020,BSC,39.2,38.3,39.2,38.6,"244,423",,
,7/16/2020,BSC,40.1,39.3,40.1,39.4,"179,012",,
,7/15/2020,BSC,40.8,39.9,40.3,40.2,"377,368",,
,7/14/2020,BSC,41.2,39.8,40.1,40.2,"384,692",,
,7/13/2020,BSC,41.2,40.1,40.8,40.4,"585,697",,
,7/12/2020,BSC,41,38.5,39.3,40.9,"713,014",,
,7/9/2020,BSC,39.7,38.2,38.2,39.3,"741,624",,
,7/8/2020,BSC,38.2,38.2,38.2,38.2,"13,882",,
,7/7/2020,BSC,38.2,38.2,38.2,38.2,"18,469",,
,7/6/2020,BSC,38.2,38.2,38.2,38.2,"16,330",,
,7/5/2020,BSC,38.2,38.2,38.2,38.2,350,,
,7/2/2020,BSC,38.2,38.2,38.2,38.2,"1,570",,
,8/10/2020,BSCCL,137.3,124,133.8,127.2,"1,383,624",,
,8/9/2020,BSCCL,135,123.5,128,131.4,"1,689,263",,
,8/6/2020,BSCCL,125.8,114.4,114.4,125.8,"2,484,053",,
,8/5/2020,BSCCL,114.4,104.3,104.3,114.4,"2,146,350",,
,8/4/2020,BSCCL,107,103,105.4,104,"896,919",,
,8/3/2020,BSCCL,109.7,104.1,104.1,105.5,"1,223,107",,
,7/30/2020,BSCCL,104.8,97.6,97.6,104.1,"1,464,282",,
,7/29/2020,BSCCL,97.3,94.5,96,96.6,"488,727",,
,7/28/2020,BSCCL,98.5,95,97,95.6,"945,262",,
,7/27/2020,BSCCL,97.3,92.8,92.8,96.8,"1,196,414",,
,7/26/2020,BSCCL,93.2,91,91.8,92.8,"465,797",,
,7/23/2020,BSCCL,94.2,90.9,93.5,91.5,"467,039",,
,7/22/2020,BSCCL,94.3,92.3,93.1,93,"569,084",,
,7/21/2020,BSCCL,93.5,91.5,92,92.7,"642,421",,
,7/20/2020,BSCCL,92.5,87.5,87.5,91.8,"513,378",,
,7/19/2020,BSCCL,92.1,86.6,92.1,87.2,"724,649",,
,7/16/2020,BSCCL,95.5,92,95.5,92.4,"561,163",,
,7/15/2020,BSCCL,97.6,94.1,95.3,95.3,"710,919",,
,7/14/2020,BSCCL,95.9,91.8,91.8,95.2,"978,913",,
,7/13/2020,BSCCL,94.2,91.2,92.8,91.8,"1,164,180",,
,7/12/2020,BSCCL,93,86.1,87.8,92.5,"1,390,783",,
,7/9/2020,BSCCL,88.5,84.4,84.4,87.8,"1,081,743",,
,7/8/2020,BSCCL,84.9,83.4,83.7,84.4,"548,357",,
,7/7/2020,BSCCL,84,82,82,83.7,"400,894",,
,7/6/2020,BSCCL,82.7,80.1,81.9,81.7,"563,023",,
,7/5/2020,BSCCL,84.5,81.4,84.5,81.9,"508,671",,
,7/2/2020,BSCCL,87.1,84.1,86.9,84.7,"842,139",,
,8/10/2020,BSRMLTD,64.4,60.7,62.5,63.9,"494,080",,
,8/9/2020,BSRMLTD,65,61.9,62.5,62.5,"335,113",,
,8/6/2020,BSRMLTD,62.4,55.5,57.4,62.1,"285,822",,
,8/5/2020,BSRMLTD,57.8,55.3,55.4,56.9,"316,357",,
,8/4/2020,BSRMLTD,56.9,55,56.9,55.3,"115,857",,
,8/3/2020,BSRMLTD,57.4,55.4,56.5,56.6,"109,422",,
,7/30/2020,BSRMLTD,57.7,53.5,53.6,56.3,"141,846",,
,7/29/2020,BSRMLTD,53.9,53.5,53.5,53.5,"60,353",,
,7/28/2020,BSRMLTD,54.1,53.5,54,53.5,"65,366",,
,7/27/2020,BSRMLTD,53.9,53.5,53.5,53.5,"82,947",,
,7/26/2020,BSRMLTD,53.8,53.5,53.5,53.5,"145,199",,
,7/23/2020,BSRMLTD,53.5,53.5,53.5,53.5,"1,008",,
,7/22/2020,BSRMLTD,53.5,53.5,53.5,53.5,"3,902",,
,7/21/2020,BSRMLTD,53.5,53.5,53.5,53.5,"6,180",,
,7/20/2020,BSRMLTD,53.5,53.5,53.5,53.5,"13,535",,
,7/19/2020,BSRMLTD,53.5,53.5,53.5,53.5,"2,133",,
,7/16/2020,BSRMLTD,53.5,53.5,53.5,53.5,"3,202",,
,7/15/2020,BSRMLTD,53.5,53.5,53.5,53.5,"10,145",,
,7/14/2020,BSRMLTD,53.5,53.5,53.5,53.5,"15,515",,
,7/13/2020,BSRMLTD,54.6,53.5,54,53.5,"67,595",,
,7/12/2020,BSRMLTD,54.4,53.5,53.5,54,"182,596",,
,7/9/2020,BSRMLTD,53.5,53.5,53.5,53.5,"39,737",,
,7/8/2020,BSRMLTD,53.5,53.5,53.5,53.5,"15,489",,
,7/7/2020,BSRMLTD,53.5,53.5,53.5,53.5,500,,
,7/6/2020,BSRMLTD,0,0,0,53.5,0,,
,7/5/2020,BSRMLTD,53.5,53.5,53.5,53.5,400,,
,7/2/2020,BSRMLTD,53.5,53.5,53.5,53.5,100,,
,8/10/2020,BSRMSTEEL,39.8,38.5,39.8,38.8,"233,702",,
,8/9/2020,BSRMSTEEL,40,38,38.8,39.8,"316,022",,
,8/6/2020,BSRMSTEEL,39.1,35.1,36,38.8,"665,912",,
,8/5/2020,BSRMSTEEL,36,34.7,35.1,35.9,"403,110",,
,8/4/2020,BSRMSTEEL,36,34.8,36,35.3,"163,132",,
,8/3/2020,BSRMSTEEL,36.3,34.1,34.5,35.6,"579,268",,
,7/30/2020,BSRMSTEEL,34.5,33.7,33.8,34,"330,286",,
,7/29/2020,BSRMSTEEL,33.8,33.6,33.6,33.8,"74,304",,
,7/28/2020,BSRMSTEEL,34,33.6,33.8,33.7,"57,283",,
,7/27/2020,BSRMSTEEL,33.8,33.6,33.6,33.8,"64,901",,
,7/26/2020,BSRMSTEEL,33.6,33.6,33.6,33.6,"31,700",,
,7/23/2020,BSRMSTEEL,33.6,33.6,33.6,33.6,"6,309",,
,7/22/2020,BSRMSTEEL,33.6,33.6,33.6,33.6,"21,630",,
,7/21/2020,BSRMSTEEL,33.6,33.6,33.6,33.6,"26,666",,
,7/20/2020,BSRMSTEEL,33.6,33.6,33.6,33.6,"28,414",,
,7/19/2020,BSRMSTEEL,33.8,33.6,33.6,33.6,"57,442",,
,7/16/2020,BSRMSTEEL,33.6,33.6,33.6,33.6,"23,860",,
,7/15/2020,BSRMSTEEL,33.7,33.6,33.6,33.6,"33,833",,
,7/14/2020,BSRMSTEEL,34,33.6,33.6,33.7,"26,573",,
,7/13/2020,BSRMSTEEL,34.3,33.6,34,33.6,"222,248",,
,7/12/2020,BSRMSTEEL,34,33.6,33.6,33.9,"216,657",,
,7/9/2020,BSRMSTEEL,34.3,33.6,33.6,33.6,"156,387",,
,7/8/2020,BSRMSTEEL,33.6,33.6,33.6,33.6,"51,787",,
,7/7/2020,BSRMSTEEL,33.6,33.6,33.6,33.6,"5,775",,
,7/6/2020,BSRMSTEEL,0,0,0,33.6,0,,
,7/5/2020,BSRMSTEEL,33.6,33.6,33.6,33.6,940,,
,7/2/2020,BSRMSTEEL,33.6,33.6,33.6,33.6,400,,
,8/10/2020,BXPHARMA,100.8,94.6,100,98.1,"4,199,049",,
,8/9/2020,BXPHARMA,99.1,91.9,91.9,98,"3,822,863",,
,8/6/2020,BXPHARMA,90.7,85.5,86,90.1,"4,906,598",,
,8/5/2020,BXPHARMA,86.8,84.8,85.5,85.4,"2,655,418",,
,8/4/2020,BXPHARMA,86.5,84.1,86,85.5,"2,477,538",,
,8/3/2020,BXPHARMA,87,80.9,81.7,85.7,"3,537,771",,
,7/30/2020,BXPHARMA,80.9,78,78.1,80.7,"3,525,199",,
,7/29/2020,BXPHARMA,78.3,75.5,77,78,"1,297,895",,
,7/28/2020,BXPHARMA,78.7,76.5,78.4,77,"1,731,723",,
,7/27/2020,BXPHARMA,78.6,76.6,77,78.4,"1,989,222",,
,7/26/2020,BXPHARMA,77.3,74.5,74.8,77,"2,618,569",,
,7/23/2020,BXPHARMA,75.5,73.8,75.5,74.8,"954,275",,
,7/22/2020,BXPHARMA,76,74,75,74.7,"743,305",,
,7/21/2020,BXPHARMA,75.8,73.8,74.3,75.5,"1,544,361",,
,7/20/2020,BXPHARMA,74.9,70.9,71.2,74.4,"1,019,951",,
,7/19/2020,BXPHARMA,74.5,69.1,74.3,70.8,"1,742,210",,
,7/16/2020,BXPHARMA,77,73.5,76.9,74.3,"1,955,691",,
,7/15/2020,BXPHARMA,77.2,75,75.4,76.4,"2,124,840",,
,7/14/2020,BXPHARMA,76,72.9,73.1,75.4,"2,559,803",,
,7/13/2020,BXPHARMA,74.6,72,73.3,73.1,"1,757,608",,
,7/12/2020,BXPHARMA,73.8,71,72.4,73.4,"2,413,257",,
,7/9/2020,BXPHARMA,73.8,68.9,69.3,72.4,"2,966,472",,
,7/8/2020,BXPHARMA,69.8,67.2,68,69.3,"2,483,199",,
,7/7/2020,BXPHARMA,68.3,66.2,66.2,68,"1,299,324",,
,7/6/2020,BXPHARMA,66.8,64.1,65.8,66.2,"1,604,048",,
,7/5/2020,BXPHARMA,66.7,65.2,65.6,65.4,"646,930",,
,7/2/2020,BXPHARMA,69.2,63,69.2,66.7,"1,649,616",,
,8/10/2020,BXSYNTH,9,8.4,8.9,8.9,"249,202",,
,8/9/2020,BXSYNTH,9.6,8.6,9,8.9,"218,617",,
,8/6/2020,BXSYNTH,9.3,8.7,9.3,9,"116,741",,
,8/5/2020,BXSYNTH,9.1,8.6,8.6,8.9,"463,166",,
,8/4/2020,BXSYNTH,8.8,8.2,8.4,8.6,"136,996",,
,8/3/2020,BXSYNTH,8.3,7.7,7.7,8.3,"277,717",,
,7/30/2020,BXSYNTH,7.6,7.2,7.3,7.6,"395,581",,
,7/29/2020,BXSYNTH,7.4,7.2,7.3,7.2,"320,192",,
,7/28/2020,BXSYNTH,7.4,7.2,7.4,7.3,"210,181",,
,7/27/2020,BXSYNTH,7.5,7.3,7.5,7.4,"86,828",,
,7/26/2020,BXSYNTH,7.5,7.2,7.3,7.3,"94,513",,
,7/23/2020,BXSYNTH,7.2,7.1,7.1,7.2,"151,177",,
,7/22/2020,BXSYNTH,7.4,6.9,7.1,7,"541,073",,
,7/21/2020,BXSYNTH,7.3,7,7,7.1,"224,575",,
,7/20/2020,BXSYNTH,7.1,6.7,6.8,7,"330,045",,
,7/19/2020,BXSYNTH,7,6.7,6.8,6.8,"129,568",,
,7/16/2020,BXSYNTH,6.9,6,6.1,6.8,"667,947",,
,7/15/2020,BXSYNTH,6.6,6.3,6.3,6.3,"75,179",,
,7/14/2020,BXSYNTH,6.7,6,6,6.4,"223,510",,
,7/13/2020,BXSYNTH,6.2,6,6.1,6.1,"62,518",,
,7/12/2020,BXSYNTH,6.6,6,6.2,6.1,"179,525",,
,7/9/2020,BXSYNTH,6.5,6,6.1,6.3,"227,523",,
,7/8/2020,BXSYNTH,6.2,5.8,6.2,6.1,"126,525",,
,7/7/2020,BXSYNTH,6.1,5.8,6,6,"83,669",,
,7/6/2020,BXSYNTH,6.4,5.9,6.4,6,"71,124",,
,7/5/2020,BXSYNTH,6.6,5.8,6.3,6.4,"222,337",,
,7/2/2020,BXSYNTH,6.8,6.1,6.7,6.2,"143,821",,
,8/10/2020,CAPMBDBLMF,8,7.3,7.9,7.7,"30,268",,
,8/9/2020,CAPMBDBLMF,8,7.3,7.9,7.5,"142,300",,
,8/6/2020,CAPMBDBLMF,7.8,7.3,7.4,7.6,"162,116",,
,8/5/2020,CAPMBDBLMF,7.5,7.1,7.3,7.2,"88,335",,
,8/4/2020,CAPMBDBLMF,7.3,6.9,7,7.2,"29,240",,
,8/3/2020,CAPMBDBLMF,7.3,6.9,6.9,7.2,"72,693",,
,7/30/2020,CAPMBDBLMF,7,6.9,7,6.9,"6,700",,
,7/29/2020,CAPMBDBLMF,7.1,6.9,6.9,6.9,"69,600",,
,7/28/2020,CAPMBDBLMF,7.2,7,7,7,"8,246",,
,7/27/2020,CAPMBDBLMF,7,6.9,6.9,6.9,"13,011",,
,7/26/2020,CAPMBDBLMF,7,6.9,7,7,"12,009",,
,7/23/2020,CAPMBDBLMF,7,6.9,7,6.9,"75,635",,
,7/22/2020,CAPMBDBLMF,7.1,7,7.1,7,"17,100",,
,7/21/2020,CAPMBDBLMF,7.2,6.9,6.9,7.1,"58,183",,
,7/20/2020,CAPMBDBLMF,6.9,6.9,6.9,6.9,"22,208",,
,7/19/2020,CAPMBDBLMF,6.9,6.9,6.9,6.9,"6,000",,
,7/16/2020,CAPMBDBLMF,6.9,6.9,6.9,6.9,"10,001",,
,7/15/2020,CAPMBDBLMF,6.9,6.9,6.9,6.9,4,,
,7/14/2020,CAPMBDBLMF,6.9,6.9,6.9,6.9,"4,000",,
,7/13/2020,CAPMBDBLMF,7,6.9,7,7,"6,500",,
,7/12/2020,CAPMBDBLMF,7.2,6.9,7.2,7,"70,704",,
,7/9/2020,CAPMBDBLMF,7.2,6.9,6.9,7,"26,106",,
,7/8/2020,CAPMBDBLMF,6.9,6.9,6.9,6.9,"70,619",,
,7/7/2020,CAPMBDBLMF,6.9,6.9,6.9,6.9,"10,500",,
,7/6/2020,CAPMBDBLMF,6.9,6.9,6.9,6.9,125,,
,7/5/2020,CAPMBDBLMF,0,0,0,6.9,0,,
,7/2/2020,CAPMBDBLMF,6.9,6.9,6.9,6.9,7,,
,8/10/2020,CAPMIBBLMF,8.8,8.3,8.8,8.4,"182,724",,
,8/9/2020,CAPMIBBLMF,8.9,8.3,8.9,8.6,"420,114",,
,8/6/2020,CAPMIBBLMF,8.6,8.1,8.1,8.5,"558,838",,
,8/5/2020,CAPMIBBLMF,8.3,7.7,8,8.1,"69,625",,
,8/4/2020,CAPMIBBLMF,8.2,7.3,7.7,8,"550,766",,
,8/3/2020,CAPMIBBLMF,7.5,6.9,6.9,7.5,"663,333",,
,7/30/2020,CAPMIBBLMF,7,6.9,7,6.9,"215,976",,
,7/29/2020,CAPMIBBLMF,7.2,6.9,7,7,"525,992",,
,7/28/2020,CAPMIBBLMF,7.4,7.1,7.3,7.4,"252,545",,
,7/27/2020,CAPMIBBLMF,7.3,7.1,7.3,7.2,"306,549",,
,7/26/2020,CAPMIBBLMF,7.5,7.3,7.5,7.4,"85,281",,
,7/23/2020,CAPMIBBLMF,7.6,7.3,7.5,7.5,"107,898",,
,7/22/2020,CAPMIBBLMF,7.7,7.3,7.5,7.6,"280,810",,
,7/21/2020,CAPMIBBLMF,7.6,7.1,7.1,7.5,"223,626",,
,7/20/2020,CAPMIBBLMF,7,6.9,6.9,7,"93,068",,
,7/19/2020,CAPMIBBLMF,7.1,6.9,6.9,6.9,"153,670",,
,7/16/2020,CAPMIBBLMF,7.2,6.9,7.1,7,"59,855",,
,7/15/2020,CAPMIBBLMF,7.3,7.1,7.3,7.1,"10,185",,
,7/14/2020,CAPMIBBLMF,7.5,7.1,7.5,7.1,"119,462",,
,7/13/2020,CAPMIBBLMF,7.5,7.1,7.1,7.3,"157,170",,
,7/12/2020,CAPMIBBLMF,7.6,7.2,7.4,7.3,"305,724",,
,7/9/2020,CAPMIBBLMF,7.5,7.1,7.2,7.4,"100,853",,
,7/8/2020,CAPMIBBLMF,7.3,6.9,6.9,7,"226,693",,
,7/7/2020,CAPMIBBLMF,6.9,6.9,6.9,6.9,"5,100",,
,7/6/2020,CAPMIBBLMF,6.9,6.9,6.9,6.9,"2,000",,
,7/5/2020,CAPMIBBLMF,0,0,0,6.9,0,,
,7/2/2020,CAPMIBBLMF,0,0,0,6.9,0,,
,8/10/2020,CENTRALINS,32.4,28.5,31.3,29.3,"703,706",,
,8/9/2020,CENTRALINS,32.4,30,30.5,31.3,"881,507",,
,8/6/2020,CENTRALINS,32.3,29.1,29.9,30.4,"1,469,867",,
,8/5/2020,CENTRALINS,30,28.2,28.9,29.5,"1,176,349",,
,8/4/2020,CENTRALINS,29.5,26.3,27,28.8,"790,040",,
,8/3/2020,CENTRALINS,27.7,25,25,27.2,"878,367",,
,7/30/2020,CENTRALINS,25.5,24.7,25.3,25.2,"475,140",,
,7/29/2020,CENTRALINS,25.5,24.7,24.7,25,"584,863",,
,7/28/2020,CENTRALINS,24.8,24,24.2,24.5,"139,675",,
,7/27/2020,CENTRALINS,24.4,23.4,23.5,24.1,"171,165",,
,7/26/2020,CENTRALINS,24.4,22.9,24.4,23.3,"65,233",,
,7/23/2020,CENTRALINS,0,0,0,24.6,0,,
,7/22/2020,CENTRALINS,24.9,24.2,24.8,24.6,"97,665",,
,7/21/2020,CENTRALINS,24.8,24,24.5,24.7,"31,785",,
,7/20/2020,CENTRALINS,25.6,24,24.5,24.8,"188,373",,
,7/19/2020,CENTRALINS,24,23,23,23.9,"48,930",,
,7/16/2020,CENTRALINS,23.6,22.9,23.5,23.5,"70,196",,
,7/15/2020,CENTRALINS,23.4,22.9,23,23.3,"45,774",,
,7/14/2020,CENTRALINS,23.2,22.8,23.2,23,"17,898",,
,7/13/2020,CENTRALINS,23.4,22.8,22.8,23,"73,985",,
,7/12/2020,CENTRALINS,23,22.8,22.8,22.8,"22,489",,
,7/9/2020,CENTRALINS,23.5,22.8,23.5,22.8,"13,611",,
,7/8/2020,CENTRALINS,23.6,22.9,23,23.2,"28,200",,
,7/7/2020,CENTRALINS,23,22.8,23,22.8,"47,068",,
,7/6/2020,CENTRALINS,22.9,22.8,22.8,22.9,"1,241",,
,7/5/2020,CENTRALINS,23.4,22.8,23,22.8,"14,753",,
,7/2/2020,CENTRALINS,23.2,22.8,23.2,22.8,55,,
,8/10/2020,CENTRALPHL,14,13.1,13.8,13.4,"2,508,539",,
,8/9/2020,CENTRALPHL,13.7,12.6,12.6,13.6,"3,903,712",,
,8/6/2020,CENTRALPHL,12.7,12.3,12.3,12.5,"1,282,581",,
,8/5/2020,CENTRALPHL,12.7,12.1,12.6,12.2,"1,184,086",,
,8/4/2020,CENTRALPHL,12.7,12.4,12.6,12.5,"1,514,957",,
,8/3/2020,CENTRALPHL,12.9,12,12,12.6,"1,712,051",,
,7/30/2020,CENTRALPHL,12.1,12,12,12,"942,619",,
,7/29/2020,CENTRALPHL,12,12,12,12,"86,941",,
,7/28/2020,CENTRALPHL,12.1,12,12.1,12,"513,480",,
,7/27/2020,CENTRALPHL,12.2,12,12,12,"658,811",,
